user_id,event_sequence,country,device_type,membership,rage_clicks_5m,policy_views_5m,cart_additions_5m,active_session_duration,total_events,churned
user_330,"[""search"", ""view_returns"", ""page_view"", ""check_policy"", ""rage_click"", ""view_returns"", ""view_returns"", ""purchase"", ""search"", ""remove_from_cart"", ""view_returns"", ""add_to_cart"", ""rage_click""]",UK,desktop,enterprise,0,0,2,150.15494494508965,67,0
user_331,"[""view_item"", ""view_item"", ""wishlist_add"", ""wishlist_add"", ""check_policy"", ""wishlist_add"", ""contact_support"", ""remove_from_cart"", ""contact_support"", ""view_returns"", ""rage_click"", ""check_policy"", ""begin_checkout"", ""view_returns"", ""remove_from_cart"", ""view_item"", ""search""]",US,desktop,enterprise,0,0,0,32.22335688463645,18,0
user_332,"[""wishlist_add"", ""purchase"", ""rage_click"", ""page_view"", ""search"", ""contact_support"", ""wishlist_add"", ""check_policy"", ""contact_support"", ""rage_click"", ""contact_support"", ""rage_click"", ""contact_support"", ""search"", ""add_to_cart"", ""search"", ""begin_checkout"", ""view_returns"", ""view_returns""]",JP,tablet,enterprise,1,1,5,118.28021990024067,32,0
user_333,"[""wishlist_add"", ""search"", ""search"", ""page_view"", ""page_view"", ""remove_from_cart"", ""purchase"", ""view_returns""]",CN,tablet,enterprise,1,1,0,160.9457213228244,56,1
user_334,"[""wishlist_add"", ""rage_click"", ""rage_click"", ""view_item"", ""contact_support"", ""page_view"", ""view_item"", ""begin_checkout"", ""remove_from_cart"", ""remove_from_cart""]",BR,tablet,free,0,0,3,95.63373153152426,45,0
user_335,"[""search"", ""view_returns"", ""purchase"", ""page_view"", ""view_item"", ""purchase"", ""search"", ""view_item"", ""contact_support"", ""begin_checkout"", ""begin_checkout"", ""purchase"", ""purchase""]",US,tablet,free,0,0,3,225.85157973071804,40,0
user_336,"[""purchase"", ""view_item"", ""contact_support"", ""add_to_cart"", ""purchase"", ""view_returns"", ""wishlist_add"", ""search"", ""wishlist_add"", ""page_view"", ""page_view"", ""search"", ""view_item"", ""search"", ""wishlist_add"", ""wishlist_add"", ""purchase"", ""rage_click""]",FR,mobile,premium,1,0,2,109.091687439344,93,1
user_337,"[""add_to_cart"", ""wishlist_add"", ""view_returns"", ""search"", ""contact_support"", ""rage_click"", ""wishlist_add"", ""search""]",BR,tablet,premium,0,0,4,32.669893091008305,32,0
user_338,"[""rage_click"", ""view_item"", ""add_to_cart"", ""check_policy"", ""check_policy"", ""purchase"", ""purchase"", ""view_item"", ""contact_support""]",BR,tablet,enterprise,0,2,4,62.5017956227428,65,0
user_339,"[""remove_from_cart"", ""wishlist_add"", ""add_to_cart"", ""search"", ""view_item"", ""page_view"", ""search"", ""search"", ""begin_checkout"", ""view_item""]",BR,tablet,premium,2,1,2,750.8823905918534,80,0
user_340,"[""check_policy"", ""view_returns"", ""contact_support"", ""view_returns"", ""remove_from_cart"", ""page_view""]",DE,desktop,free,0,0,1,297.94799273882984,55,0
user_341,"[""check_policy"", ""page_view"", ""search"", ""remove_from_cart"", ""view_returns"", ""view_item"", ""purchase"", ""purchase"", ""wishlist_add"", ""rage_click"", ""begin_checkout"", ""contact_support"", ""remove_from_cart"", ""begin_checkout"", ""wishlist_add""]",BR,desktop,free,0,2,4,113.1983313450129,67,0
user_342,"[""contact_support"", ""search"", ""begin_checkout"", ""view_returns"", ""contact_support"", ""wishlist_add"", ""view_returns"", ""view_item"", ""check_policy"", ""view_returns"", ""search"", ""purchase"", ""begin_checkout"", ""search"", ""rage_click"", ""add_to_cart""]",DE,tablet,premium,0,1,0,137.1465555454817,45,0
user_343,"[""contact_support"", ""remove_from_cart"", ""rage_click"", ""purchase"", ""view_returns"", ""check_policy"", ""search"", ""view_item"", ""add_to_cart"", ""page_view"", ""rage_click"", ""check_policy"", ""page_view"", ""add_to_cart"", ""remove_from_cart"", ""remove_from_cart""]",UK,desktop,premium,0,0,2,204.00009698133522,77,0
user_344,"[""add_to_cart"", ""add_to_cart"", ""page_view"", ""check_policy"", ""search"", ""contact_support"", ""page_view"", ""view_item"", ""remove_from_cart""]",UK,desktop,free,2,0,1,335.4578529978362,97,0
user_345,"[""remove_from_cart"", ""begin_checkout"", ""search"", ""view_item"", ""remove_from_cart"", ""page_view"", ""view_item"", ""page_view"", ""contact_support"", ""contact_support"", ""remove_from_cart"", ""remove_from_cart"", ""check_policy"", ""contact_support"", ""search"", ""search"", ""rage_click""]",BR,mobile,premium,0,0,1,261.8112892698259,69,0
user_346,"[""begin_checkout"", ""contact_support"", ""page_view"", ""page_view"", ""purchase"", ""view_item"", ""view_returns"", ""rage_click"", ""remove_from_cart"", ""begin_checkout"", ""search"", ""view_returns"", ""add_to_cart""]",FR,desktop,free,2,1,0,809.5701527695948,23,1
user_347,"[""add_to_cart"", ""wishlist_add"", ""contact_support"", ""add_to_cart"", ""add_to_cart"", ""wishlist_add"", ""check_policy"", ""check_policy"", ""check_policy""]",CN,mobile,free,0,0,1,294.8484360827952,34,0
user_348,"[""view_returns"", ""begin_checkout"", ""begin_checkout"", ""remove_from_cart"", ""check_policy"", ""contact_support"", ""remove_from_cart"", ""view_item"", ""remove_from_cart"", ""view_returns"", ""rage_click"", ""add_to_cart"", ""check_policy"", ""wishlist_add""]",UK,desktop,premium,0,0,1,725.035298608636,80,0
user_349,"[""rage_click"", ""search"", ""remove_from_cart"", ""contact_support"", ""add_to_cart"", ""begin_checkout"", ""page_view"", ""add_to_cart"", ""view_returns"", ""search"", ""view_returns"", ""remove_from_cart"", ""view_item"", ""view_returns"", ""view_returns"", ""contact_support"", ""remove_from_cart"", ""add_to_cart""]",DE,tablet,premium,0,0,0,1.6334868208552704,88,0
user_350,"[""rage_click"", ""page_view"", ""check_policy"", ""begin_checkout"", ""view_returns"", ""remove_from_cart""]",FR,desktop,enterprise,1,0,5,663.7121999534778,53,0
user_351,"[""begin_checkout"", ""begin_checkout"", ""rage_click"", ""rage_click"", ""rage_click"", ""wishlist_add"", ""purchase"", ""purchase"", ""begin_checkout"", ""rage_click"", ""contact_support""]",BR,desktop,enterprise,0,0,2,383.45656018747985,55,0
user_352,"[""check_policy"", ""check_policy"", ""purchase"", ""begin_checkout"", ""remove_from_cart"", ""add_to_cart"", ""add_to_cart"", ""purchase"", ""remove_from_cart"", ""wishlist_add"", ""wishlist_add"", ""purchase""]",FR,mobile,enterprise,0,1,3,56.69273763809889,22,1
user_353,"[""remove_from_cart"", ""rage_click"", ""begin_checkout"", ""check_policy"", ""contact_support"", ""view_item"", ""begin_checkout""]",FR,tablet,enterprise,0,2,4,91.56569238481079,71,1
user_354,"[""search"", ""add_to_cart"", ""rage_click"", ""search"", ""purchase"", ""remove_from_cart"", ""check_policy"", ""view_returns"", ""purchase"", ""begin_checkout"", ""purchase"", ""begin_checkout"", ""view_returns""]",US,mobile,enterprise,0,2,0,234.79686532134875,28,0
user_355,"[""search"", ""check_policy"", ""contact_support"", ""contact_support"", ""search""]",CN,tablet,free,1,0,0,40.03821465684847,21,0
user_356,"[""rage_click"", ""page_view"", ""search"", ""contact_support"", ""purchase"", ""rage_click""]",BR,tablet,premium,1,0,1,461.6494797302872,99,0
user_357,"[""remove_from_cart"", ""remove_from_cart"", ""rage_click"", ""search"", ""begin_checkout""]",CN,mobile,free,0,0,0,469.87598071072415,57,0
user_358,"[""purchase"", ""page_view"", ""page_view"", ""rage_click"", ""add_to_cart"", ""remove_from_cart"", ""page_view"", ""rage_click"", ""view_returns""]",UK,desktop,enterprise,1,0,0,107.40946854223795,42,0
user_359,"[""view_returns"", ""check_policy"", ""search"", ""purchase"", ""page_view"", ""check_policy""]",IN,tablet,enterprise,1,0,1,21.71218300344895,88,0
user_360,"[""check_policy"", ""rage_click"", ""page_view"", ""view_item"", ""search"", ""rage_click"", ""rage_click"", ""purchase"", ""purchase"", ""remove_from_cart"", ""remove_from_cart"", ""begin_checkout"", ""add_to_cart"", ""page_view""]",CN,desktop,premium,0,0,0,1348.8263806819402,46,0
user_361,"[""page_view"", ""wishlist_add"", ""check_policy"", ""page_view"", ""page_view"", ""add_to_cart"", ""contact_support"", ""remove_from_cart"", ""remove_from_cart"", ""view_item"", ""page_view"", ""add_to_cart"", ""search"", ""remove_from_cart"", ""add_to_cart"", ""view_returns"", ""contact_support"", ""page_view"", ""view_item""]",JP,mobile,free,0,0,1,86.59631519577263,15,0
user_362,"[""check_policy"", ""remove_from_cart"", ""view_returns"", ""search"", ""add_to_cart"", ""purchase"", ""rage_click"", ""page_view"", ""page_view"", ""view_returns"", ""add_to_cart"", ""begin_checkout"", ""page_view"", ""begin_checkout"", ""search"", ""purchase"", ""view_returns""]",DE,mobile,enterprise,1,0,2,20.98470788919549,98,0
user_363,"[""add_to_cart"", ""add_to_cart"", ""wishlist_add"", ""search"", ""search"", ""contact_support"", ""rage_click"", ""remove_from_cart"", ""remove_from_cart"", ""wishlist_add"", ""check_policy"", ""view_item"", ""view_returns"", ""purchase"", ""add_to_cart"", ""rage_click"", ""begin_checkout""]",UK,mobile,enterprise,0,1,1,120.12758056114917,90,1
user_364,"[""check_policy"", ""view_returns"", ""check_policy"", ""add_to_cart"", ""view_item"", ""check_policy"", ""add_to_cart"", ""add_to_cart"", ""view_item"", ""remove_from_cart"", ""view_returns"", ""wishlist_add""]",BR,mobile,enterprise,1,0,3,1042.1619934389048,52,1
user_365,"[""page_view"", ""wishlist_add"", ""begin_checkout"", ""search"", ""begin_checkout""]",CN,tablet,enterprise,0,0,0,472.40605499885845,59,0
user_366,"[""wishlist_add"", ""page_view"", ""purchase"", ""page_view"", ""begin_checkout"", ""rage_click"", ""wishlist_add"", ""begin_checkout"", ""purchase"", ""view_returns"", ""search"", ""page_view"", ""view_item"", ""rage_click"", ""add_to_cart""]",DE,mobile,free,0,0,2,196.37016322057923,55,0
user_367,"[""begin_checkout"", ""search"", ""view_item"", ""check_policy"", ""remove_from_cart"", ""page_view"", ""remove_from_cart"", ""purchase"", ""check_policy"", ""check_policy""]",BR,desktop,free,0,1,2,109.29569202359765,82,0
user_368,"[""check_policy"", ""add_to_cart"", ""purchase"", ""view_returns"", ""remove_from_cart"", ""view_returns"", ""view_item"", ""contact_support"", ""rage_click"", ""rage_click"", ""view_returns"", ""contact_support"", ""contact_support"", ""page_view"", ""view_item"", ""purchase"", ""contact_support"", ""begin_checkout""]",BR,desktop,enterprise,0,0,2,165.1330959963781,37,1
user_369,"[""rage_click"", ""begin_checkout"", ""view_item"", ""contact_support"", ""remove_from_cart"", ""rage_click"", ""page_view"", ""search"", ""page_view"", ""wishlist_add"", ""check_policy"", ""search"", ""add_to_cart"", ""contact_support"", ""view_item"", ""rage_click""]",UK,tablet,free,0,1,0,5.25544772313617,76,1
user_370,"[""view_item"", ""wishlist_add"", ""view_returns"", ""contact_support"", ""purchase"", ""purchase"", ""contact_support""]",JP,mobile,enterprise,1,1,1,380.1488507294615,20,1
user_371,"[""check_policy"", ""check_policy"", ""search"", ""purchase"", ""remove_from_cart"", ""search"", ""rage_click"", ""purchase"", ""remove_from_cart"", ""wishlist_add"", ""add_to_cart"", ""remove_from_cart"", ""add_to_cart"", ""view_item"", ""begin_checkout""]",DE,tablet,premium,0,0,1,31.489601975627913,29,0
user_372,"[""purchase"", ""add_to_cart"", ""purchase"", ""search"", ""contact_support"", ""rage_click""]",IN,tablet,premium,1,0,4,219.58984029836896,96,0
user_373,"[""purchase"", ""rage_click"", ""search"", ""remove_from_cart"", ""search""]",IN,tablet,premium,0,0,1,250.30613626337902,39,0
user_374,"[""view_item"", ""remove_from_cart"", ""page_view"", ""add_to_cart"", ""contact_support"", ""rage_click"", ""contact_support"", ""begin_checkout"", ""search"", ""purchase"", ""add_to_cart"", ""begin_checkout"", ""search"", ""view_returns"", ""purchase"", ""remove_from_cart""]",IN,mobile,free,1,0,1,0.507361074366911,45,0
user_375,"[""rage_click"", ""wishlist_add"", ""page_view"", ""page_view"", ""remove_from_cart"", ""check_policy""]",JP,desktop,enterprise,1,0,4,1171.7917934106592,85,0
user_376,"[""rage_click"", ""remove_from_cart"", ""add_to_cart"", ""page_view"", ""contact_support""]",DE,desktop,premium,0,1,1,107.92061713748672,77,0
user_377,"[""rage_click"", ""contact_support"", ""purchase"", ""purchase"", ""page_view"", ""contact_support"", ""view_item"", ""search""]",US,tablet,premium,1,0,3,24.110709845976398,97,1
user_378,"[""view_item"", ""add_to_cart"", ""remove_from_cart"", ""search"", ""begin_checkout"", ""rage_click"", ""wishlist_add"", ""remove_from_cart"", ""search"", ""rage_click""]",BR,tablet,free,0,0,1,578.0440688773325,45,1
user_379,"[""contact_support"", ""add_to_cart"", ""view_returns"", ""wishlist_add"", ""page_view"", ""search"", ""rage_click"", ""rage_click"", ""contact_support"", ""view_item"", ""remove_from_cart"", ""view_returns"", ""check_policy"", ""page_view"", ""begin_checkout""]",US,desktop,free,0,1,1,49.44562599096525,67,0
user_380,"[""remove_from_cart"", ""page_view"", ""rage_click"", ""begin_checkout"", ""search"", ""view_item"", ""view_returns"", ""search"", ""view_item"", ""add_to_cart"", ""contact_support""]",DE,desktop,premium,0,0,3,7.581538474253311,37,1
user_381,"[""search"", ""view_item"", ""check_policy"", ""contact_support"", ""view_item""]",IN,mobile,enterprise,0,0,1,204.7753564680895,48,0
user_382,"[""add_to_cart"", ""remove_from_cart"", ""search"", ""view_returns"", ""add_to_cart"", ""contact_support"", ""purchase"", ""page_view"", ""check_policy"", ""view_returns""]",DE,tablet,enterprise,0,0,1,41.74999597862882,75,1
user_383,"[""view_returns"", ""add_to_cart"", ""contact_support"", ""page_view"", ""rage_click"", ""purchase"", ""search"", ""rage_click"", ""check_policy"", ""page_view"", ""wishlist_add"", ""wishlist_add"", ""page_view"", ""purchase"", ""begin_checkout""]",JP,mobile,enterprise,0,0,2,1212.3503474395961,52,1
user_384,"[""view_item"", ""view_returns"", ""search"", ""begin_checkout"", ""view_item"", ""contact_support"", ""search"", ""search"", ""wishlist_add"", ""purchase"", ""contact_support"", ""view_returns"", ""remove_from_cart""]",BR,desktop,premium,0,1,3,3.139668011872114,14,0
user_385,"[""wishlist_add"", ""search"", ""begin_checkout"", ""wishlist_add"", ""view_item"", ""view_item""]",CN,desktop,free,1,0,3,15.766335484782285,22,0
user_386,"[""purchase"", ""search"", ""contact_support"", ""rage_click"", ""remove_from_cart"", ""purchase"", ""check_policy"", ""search"", ""purchase"", ""view_returns"", ""remove_from_cart"", ""wishlist_add"", ""page_view"", ""check_policy"", ""add_to_cart"", ""purchase"", ""view_item"", ""rage_click"", ""page_view""]",BR,desktop,enterprise,0,0,0,537.4389934442712,18,0
user_387,"[""purchase"", ""begin_checkout"", ""begin_checkout"", ""page_view"", ""contact_support"", ""wishlist_add"", ""begin_checkout"", ""view_item"", ""check_policy"", ""add_to_cart""]",FR,desktop,premium,0,0,2,82.23305499668577,66,1
user_388,"[""remove_from_cart"", ""add_to_cart"", ""add_to_cart"", ""remove_from_cart"", ""begin_checkout"", ""page_view"", ""remove_from_cart"", ""wishlist_add"", ""wishlist_add"", ""search"", ""view_returns"", ""contact_support"", ""check_policy"", ""rage_click"", ""begin_checkout"", ""contact_support"", ""remove_from_cart""]",DE,mobile,premium,0,0,2,727.7539750760901,36,0
user_389,"[""rage_click"", ""check_policy"", ""check_policy"", ""begin_checkout"", ""remove_from_cart"", ""contact_support"", ""page_view"", ""contact_support"", ""contact_support"", ""check_policy"", ""page_view"", ""page_view""]",UK,desktop,free,0,1,6,111.81388327931008,70,1
user_390,"[""rage_click"", ""purchase"", ""add_to_cart"", ""add_to_cart"", ""check_policy"", ""purchase"", ""rage_click"", ""purchase"", ""begin_checkout""]",UK,tablet,enterprise,1,1,0,21.701103577718538,86,0
user_391,"[""check_policy"", ""page_view"", ""wishlist_add"", ""check_policy"", ""add_to_cart"", ""rage_click"", ""purchase"", ""rage_click"", ""begin_checkout"", ""check_policy"", ""remove_from_cart"", ""check_policy"", ""page_view"", ""check_policy""]",UK,desktop,premium,0,0,1,3.1944874208775,59,0
user_392,"[""begin_checkout"", ""view_item"", ""begin_checkout"", ""purchase"", ""wishlist_add"", ""view_item"", ""purchase"", ""purchase"", ""page_view"", ""page_view"", ""search"", ""contact_support""]",US,tablet,enterprise,0,0,0,99.6228305034021,91,1
user_393,"[""contact_support"", ""contact_support"", ""wishlist_add"", ""add_to_cart"", ""remove_from_cart"", ""view_item"", ""rage_click""]",CN,desktop,enterprise,1,0,4,192.58259504851753,43,0
user_394,"[""wishlist_add"", ""search"", ""check_policy"", ""check_policy"", ""purchase"", ""add_to_cart"", ""purchase"", ""wishlist_add"", ""view_returns"", ""view_returns"", ""search"", ""rage_click"", ""page_view"", ""page_view""]",JP,mobile,enterprise,1,0,0,0.30498825502466337,94,0
user_395,"[""add_to_cart"", ""contact_support"", ""view_returns"", ""contact_support"", ""page_view"", ""view_item"", ""view_item""]",CN,tablet,premium,2,1,1,261.04207353682864,74,0
user_396,"[""purchase"", ""page_view"", ""view_item"", ""page_view"", ""begin_checkout"", ""check_policy"", ""view_returns""]",US,mobile,enterprise,1,0,1,121.78727020752486,54,0
user_397,"[""page_view"", ""check_policy"", ""begin_checkout"", ""contact_support"", ""page_view"", ""add_to_cart"", ""check_policy"", ""contact_support"", ""page_view"", ""check_policy"", ""begin_checkout"", ""page_view"", ""page_view"", ""page_view""]",CN,desktop,free,2,0,1,148.3644122918257,96,0
user_398,"[""rage_click"", ""search"", ""add_to_cart"", ""begin_checkout"", ""search"", ""contact_support"", ""wishlist_add"", ""rage_click"", ""purchase"", ""wishlist_add"", ""rage_click"", ""view_returns"", ""view_returns"", ""page_view"", ""rage_click""]",CN,mobile,premium,0,2,3,90.90407987375275,43,0
