user_id,event_sequence,label
1013,"[2, 2, 2, 11, 11, 14, 3, 5, 14, 3, 18, 5, 13, 18, 14, 2, 11, 14, 12, 11]",1
1014,"[11, 14, 12, 12, 14, 11, 11, 11, 11, 5, 2, 3, 2, 2, 11, 13, 12, 2, 11, 2]",1
1015,"[3, 2, 2, 24, 4, 2, 6, 4, 24, 8, 8, 2, 24, 6, 4, 24, 23, 6, 24, 4]",0
1016,"[3, 2, 4, 2, 4, 2, 23, 3, 6, 2, 23, 24, 23, 4, 4, 4, 8, 23, 6, 4]",0
1017,"[4, 4, 4, 4, 4, 6, 4, 24, 24, 23, 8, 6, 23, 6, 24, 23, 23, 2, 3, 4]",0
1018,"[13, 3, 11, 5, 5, 13, 12, 13, 2, 2, 3, 13, 2, 11, 18, 5, 11, 12, 13, 11]",1
1019,"[24, 8, 4, 2, 24, 3, 24, 4, 24, 8, 3, 2, 23, 6, 6, 4, 23, 6, 3, 3]",0
1020,"[4, 3, 2, 24, 24, 3, 3, 23, 6, 6, 6, 24, 2, 8, 24, 4, 4, 24, 23, 23]",0
1021,"[14, 14, 11, 11, 2, 3, 3, 5, 3, 13, 5, 3, 18, 2, 13, 18, 13, 12, 2, 11]",1
1022,"[3, 2, 4, 24, 24, 8, 3, 24, 2, 4, 4, 4, 4, 3, 6, 23, 6, 6, 8, 3]",0
1023,"[8, 8, 24, 6, 6, 2, 8, 8, 8, 8, 4, 24, 24, 24, 4, 23, 23, 23, 3, 23]",0
1024,"[13, 5, 12, 3, 5, 18, 14, 5, 14, 12, 5, 12, 2, 14, 18, 2, 18, 2, 2, 11]",1
1025,"[2, 3, 24, 24, 2, 23, 4, 4, 6, 3, 24, 4, 2, 8, 3, 4, 2, 2, 6, 3]",0
1026,"[23, 2, 6, 8, 8, 8, 2, 3, 23, 3, 6, 24, 3, 3, 4, 3, 6, 23, 24, 6]",0
1027,"[18, 12, 2, 2, 14, 13, 13, 12, 3, 11, 13, 2, 14, 18, 3, 14, 18, 18, 13, 2]",1
1028,"[2, 23, 4, 24, 24, 23, 23, 3, 8, 6, 23, 4, 23, 8, 2, 3, 3, 24, 6, 2]",0
1029,"[2, 2, 24, 24, 2, 23, 8, 4, 24, 23, 2, 2, 24, 6, 3, 24, 3, 23, 4, 23]",0
1030,"[12, 13, 12, 13, 14, 12, 11, 5, 12, 12, 11, 12, 18, 11, 12, 12, 3, 12, 11, 3]",1
1031,"[18, 3, 13, 14, 2, 11, 18, 14, 2, 12, 5, 18, 5, 5, 18, 2, 5, 18, 18, 12]",1
1032,"[23, 24, 8, 6, 8, 3, 23, 6, 3, 3, 6, 3, 6, 8, 6, 6, 4, 8, 24, 8]",0
1033,"[6, 4, 4, 8, 2, 2, 4, 4, 2, 2, 6, 6, 4, 6, 4, 8, 6, 2, 6, 23]",0
1034,"[2, 14, 2, 3, 3, 13, 3, 3, 13, 2, 14, 13, 2, 11, 5, 18, 14, 13, 3, 12]",1
1035,"[2, 4, 3, 6, 24, 23, 2, 23, 6, 4, 6, 3, 2, 23, 8, 8, 24, 4, 8, 6]",0
1036,"[23, 23, 23, 3, 24, 2, 8, 3, 24, 4, 24, 2, 6, 2, 24, 3, 6, 6, 4, 8]",0
1037,"[6, 2, 8, 6, 23, 3, 4, 2, 8, 6, 4, 23, 2, 8, 23, 24, 3, 24, 4, 24]",0
1038,"[3, 8, 24, 24, 8, 24, 4, 23, 2, 4, 23, 2, 2, 24, 24, 6, 4, 3, 4, 8]",0
1039,"[14, 3, 13, 3, 18, 14, 2, 5, 3, 13, 3, 13, 14, 3, 11, 3, 14, 18, 13, 5]",1
1040,"[4, 6, 4, 6, 6, 8, 2, 6, 2, 8, 2, 8, 2, 24, 2, 24, 6, 6, 3, 23]",0
1041,"[23, 6, 4, 6, 23, 8, 3, 24, 8, 6, 24, 2, 4, 8, 6, 6, 6, 23, 2, 3]",0
1042,"[3, 8, 2, 24, 8, 8, 6, 23, 8, 8, 23, 23, 2, 6, 6, 24, 24, 2, 4, 8]",0
1043,"[13, 12, 2, 2, 14, 5, 11, 3, 2, 14, 12, 12, 18, 3, 2, 13, 5, 5, 12, 11]",1
1044,"[24, 23, 3, 8, 23, 4, 8, 6, 4, 4, 3, 24, 6, 24, 4, 24, 3, 4, 23, 4]",0
1045,"[13, 2, 11, 3, 13, 18, 11, 2, 2, 11, 2, 2, 18, 2, 5, 18, 13, 13, 13, 11]",1
1046,"[24, 8, 23, 8, 3, 6, 4, 23, 24, 6, 24, 6, 6, 8, 3, 2, 3, 4, 4, 8]",0
1047,"[6, 4, 24, 2, 6, 3, 8, 8, 3, 4, 24, 4, 3, 24, 6, 6, 23, 24, 3, 4]",0
1048,"[23, 3, 2, 3, 3, 3, 3, 2, 8, 8, 23, 3, 3, 8, 6, 3, 8, 8, 3, 3]",0
1049,"[23, 6, 24, 23, 3, 8, 6, 8, 8, 8, 3, 6, 23, 24, 2, 6, 24, 23, 24, 6]",0
1050,"[4, 23, 8, 24, 6, 8, 8, 6, 8, 6, 23, 23, 3, 2, 4, 8, 4, 8, 6, 24]",0
1051,"[3, 2, 24, 2, 4, 3, 24, 8, 23, 8, 2, 8, 3, 6, 2, 8, 24, 4, 2, 3]",0
1052,"[2, 24, 2, 6, 8, 3, 4, 24, 24, 6, 4, 4, 3, 8, 3, 23, 4, 24, 2, 6]",0
1053,"[8, 2, 23, 3, 24, 24, 4, 4, 2, 23, 4, 2, 23, 23, 6, 4, 23, 23, 6, 24]",0
1054,"[11, 5, 3, 18, 5, 2, 11, 3, 13, 12, 14, 18, 5, 2, 14, 14, 12, 13, 11, 11]",1
1055,"[8, 4, 23, 2, 23, 2, 8, 24, 3, 23, 4, 4, 6, 2, 24, 24, 24, 4, 2, 4]",0
1056,"[2, 3, 23, 23, 4, 4, 24, 6, 8, 4, 6, 2, 24, 3, 23, 6, 3, 23, 24, 6]",0
1057,"[4, 24, 4, 3, 4, 3, 2, 24, 2, 23, 8, 8, 4, 23, 23, 24, 6, 6, 4, 6]",0
1058,"[14, 12, 13, 3, 12, 3, 3, 14, 12, 2, 11, 2, 14, 12, 5, 11, 13, 13, 12, 14]",1
1059,"[5, 5, 12, 2, 2, 11, 13, 14, 2, 18, 13, 3, 11, 12, 18, 18, 11, 2, 3, 14]",1
1060,"[12, 14, 18, 13, 14, 18, 3, 11, 3, 18, 13, 3, 12, 14, 11, 14, 14, 13, 11, 12]",1
1061,"[6, 6, 6, 3, 8, 3, 2, 23, 8, 3, 6, 4, 8, 24, 2, 6, 24, 6, 3, 4]",0
1062,"[4, 24, 8, 6, 8, 8, 6, 23, 3, 3, 24, 24, 3, 6, 23, 24, 23, 24, 2, 8]",0
1063,"[14, 3, 5, 5, 12, 11, 14, 18, 18, 18, 18, 18, 11, 11, 14, 11, 14, 14, 3, 14]",1
1064,"[14, 14, 18, 5, 3, 11, 13, 14, 3, 2, 18, 13, 12, 2, 2, 3, 18, 18, 2, 11]",1
1065,"[6, 23, 8, 8, 24, 24, 4, 4, 3, 24, 2, 2, 4, 2, 4, 23, 23, 24, 4, 24]",0
1066,"[6, 3, 4, 3, 3, 23, 6, 23, 8, 2, 3, 3, 24, 3, 23, 8, 24, 6, 24, 23]",0
1067,"[23, 6, 8, 23, 23, 4, 8, 23, 24, 4, 6, 6, 23, 2, 8, 24, 4, 3, 3, 6]",0
1068,"[3, 13, 11, 14, 5, 3, 13, 13, 12, 18, 11, 13, 2, 5, 2, 2, 2, 14, 11, 11]",1
1069,"[2, 8, 3, 4, 3, 24, 2, 6, 4, 2, 6, 3, 3, 24, 3, 8, 6, 24, 24, 24]",0
1070,"[4, 4, 2, 8, 2, 24, 24, 8, 2, 6, 4, 4, 8, 6, 8, 3, 8, 23, 6, 3]",0
1071,"[3, 3, 6, 2, 8, 6, 23, 4, 6, 8, 3, 23, 6, 4, 24, 3, 8, 24, 8, 2]",0
1072,"[14, 13, 5, 12, 14, 18, 3, 3, 2, 5, 18, 2, 13, 5, 5, 12, 11, 18, 2, 13]",1
1073,"[8, 2, 8, 23, 23, 24, 8, 4, 6, 4, 4, 6, 4, 6, 3, 6, 3, 3, 6, 6]",0
1074,"[14, 2, 13, 11, 5, 12, 14, 13, 2, 3, 14, 13, 2, 11, 5, 13, 18, 13, 12, 13]",1
1075,"[3, 3, 3, 6, 23, 24, 24, 24, 2, 23, 3, 6, 8, 2, 2, 3, 6, 24, 4, 24]",0
1076,"[2, 8, 6, 3, 6, 2, 6, 2, 2, 6, 23, 3, 2, 23, 8, 24, 24, 4, 23, 24]",0
1077,"[3, 4, 2, 4, 3, 24, 23, 8, 2, 24, 4, 4, 3, 24, 24, 4, 3, 23, 23, 3]",0
1078,"[18, 11, 3, 14, 11, 18, 11, 2, 18, 5, 14, 18, 13, 3, 13, 11, 14, 13, 5, 14]",1
1079,"[3, 6, 2, 2, 2, 23, 24, 23, 23, 23, 8, 8, 23, 3, 23, 8, 2, 8, 8, 2]",0
1080,"[3, 3, 3, 6, 6, 4, 3, 3, 24, 8, 3, 3, 2, 2, 3, 4, 23, 24, 23, 23]",0
1081,"[2, 3, 2, 2, 23, 4, 4, 8, 6, 8, 4, 24, 23, 24, 2, 24, 2, 2, 4, 24]",0
1082,"[2, 24, 2, 23, 6, 3, 3, 2, 8, 24, 8, 23, 23, 4, 4, 6, 23, 24, 23, 6]",0
1083,"[14, 11, 5, 11, 12, 12, 3, 5, 3, 2, 13, 11, 5, 12, 12, 5, 3, 2, 2, 5]",1
1084,"[2, 8, 24, 23, 2, 6, 3, 23, 2, 24, 2, 4, 6, 3, 4, 23, 4, 3, 4, 6]",0
1085,"[14, 3, 13, 18, 5, 11, 11, 2, 11, 14, 5, 3, 18, 5, 14, 2, 18, 13, 2, 11]",1
1086,"[14, 2, 3, 14, 2, 5, 13, 12, 3, 3, 18, 14, 2, 3, 14, 2, 11, 2, 12, 13]",1
1087,"[18, 5, 11, 11, 11, 3, 12, 12, 2, 13, 18, 18, 18, 12, 3, 2, 3, 5, 2, 12]",1
1088,"[8, 8, 8, 8, 6, 6, 23, 3, 8, 6, 3, 24, 8, 8, 2, 23, 2, 3, 4, 3]",0
1089,"[2, 3, 11, 14, 13, 11, 5, 2, 5, 3, 2, 3, 3, 11, 12, 2, 12, 5, 13, 5]",1
1090,"[6, 23, 8, 6, 6, 24, 6, 23, 4, 4, 6, 8, 24, 24, 24, 24, 3, 23, 4, 23]",0
1091,"[14, 2, 5, 18, 11, 12, 14, 5, 13, 2, 11, 12, 11, 5, 13, 14, 12, 3, 14, 11]",1
1092,"[23, 23, 2, 2, 24, 23, 3, 24, 2, 3, 6, 8, 24, 24, 3, 23, 23, 3, 6, 24]",0
1093,"[3, 6, 3, 4, 3, 24, 8, 24, 8, 2, 4, 3, 2, 6, 4, 2, 24, 6, 2, 8]",0
1094,"[3, 8, 6, 3, 23, 3, 24, 24, 8, 6, 23, 6, 3, 23, 3, 23, 4, 24, 3, 4]",0
1095,"[2, 3, 2, 24, 6, 8, 23, 2, 2, 8, 6, 4, 4, 3, 8, 3, 6, 8, 3, 4]",0
1096,"[24, 4, 2, 24, 3, 8, 3, 8, 3, 6, 6, 24, 8, 8, 8, 3, 4, 3, 6, 6]",0
1097,"[2, 8, 2, 4, 2, 8, 24, 2, 2, 6, 4, 6, 23, 23, 3, 2, 24, 8, 3, 6]",0
1098,"[4, 8, 4, 4, 8, 23, 2, 2, 23, 6, 24, 4, 3, 23, 8, 4, 4, 23, 24, 8]",0
1099,"[4, 6, 2, 24, 6, 3, 24, 24, 8, 4, 8, 6, 4, 24, 24, 6, 4, 2, 3, 8]",0
1100,"[24, 3, 8, 4, 6, 23, 4, 6, 4, 4, 2, 4, 23, 4, 6, 3, 6, 24, 6, 6]",0
1101,"[24, 2, 24, 2, 2, 23, 3, 2, 8, 2, 6, 23, 23, 3, 24, 23, 4, 4, 6, 2]",0
1102,"[2, 2, 23, 2, 4, 8, 6, 2, 2, 3, 24, 23, 24, 3, 4, 8, 24, 2, 2, 2]",0
1103,"[2, 8, 2, 23, 24, 3, 8, 3, 3, 23, 4, 24, 8, 23, 2, 6, 8, 4, 23, 2]",0
1104,"[8, 3, 3, 24, 23, 24, 4, 4, 3, 24, 6, 24, 4, 24, 23, 6, 2, 8, 8, 3]",0
1105,"[2, 5, 2, 14, 13, 5, 3, 14, 5, 13, 11, 13, 14, 13, 12, 12, 3, 18, 5, 3]",1
1106,"[4, 23, 8, 23, 8, 6, 8, 8, 6, 3, 24, 24, 4, 8, 2, 2, 6, 6, 3, 4]",0
1107,"[3, 2, 24, 2, 3, 24, 8, 2, 3, 2, 24, 6, 3, 24, 2, 23, 3, 4, 4, 6]",0
1108,"[12, 5, 5, 18, 5, 14, 12, 3, 2, 3, 2, 11, 14, 13, 14, 2, 12, 14, 13, 5]",1
1109,"[4, 23, 23, 3, 23, 3, 24, 6, 3, 2, 23, 2, 8, 4, 6, 6, 8, 6, 23, 4]",0
1110,"[8, 4, 23, 4, 24, 2, 8, 8, 6, 24, 23, 8, 2, 4, 3, 23, 3, 23, 3, 3]",0
1111,"[14, 5, 14, 2, 11, 12, 5, 12, 12, 5, 12, 11, 2, 5, 12, 18, 18, 3, 18, 13]",1
1112,"[24, 8, 3, 8, 2, 2, 4, 8, 3, 8, 24, 2, 6, 8, 4, 8, 6, 4, 3, 3]",0
1113,"[23, 3, 24, 23, 23, 2, 8, 8, 6, 4, 4, 2, 8, 4, 8, 2, 24, 8, 8, 4]",0
1114,"[11, 11, 3, 14, 14, 14, 3, 18, 12, 11, 3, 11, 5, 2, 5, 18, 13, 14, 11, 2]",1
1115,"[24, 23, 4, 23, 6, 4, 8, 6, 2, 6, 3, 3, 24, 23, 8, 24, 23, 24, 3, 24]",0
1116,"[6, 2, 2, 6, 4, 23, 6, 24, 8, 23, 4, 4, 6, 23, 3, 3, 3, 6, 24, 8]",0
1117,"[6, 2, 2, 23, 4, 8, 3, 4, 8, 8, 24, 6, 6, 24, 8, 3, 24, 3, 24, 3]",0
1118,"[23, 2, 24, 8, 4, 6, 3, 24, 6, 2, 8, 3, 2, 6, 23, 4, 23, 2, 4, 23]",0
1119,"[3, 11, 18, 2, 18, 14, 14, 3, 3, 12, 5, 5, 14, 2, 12, 18, 13, 13, 18, 14]",1
1120,"[4, 4, 6, 4, 4, 8, 3, 23, 4, 4, 4, 2, 2, 3, 8, 2, 24, 6, 4, 6]",0
1121,"[8, 4, 8, 2, 8, 23, 6, 24, 23, 8, 23, 2, 2, 3, 3, 23, 24, 24, 3, 2]",0
1122,"[2, 8, 2, 6, 6, 8, 4, 3, 8, 6, 2, 2, 4, 6, 4, 3, 23, 24, 4, 8]",0
1123,"[23, 2, 8, 2, 23, 24, 3, 8, 23, 2, 4, 4, 8, 24, 6, 6, 2, 4, 2, 3]",0
1124,"[2, 23, 8, 3, 24, 6, 3, 3, 3, 8, 6, 3, 23, 24, 2, 23, 3, 4, 23, 3]",0
1125,"[4, 6, 24, 23, 2, 8, 23, 8, 3, 23, 4, 2, 23, 24, 24, 8, 4, 2, 3, 23]",0
1126,"[4, 24, 6, 4, 2, 8, 3, 24, 4, 23, 4, 23, 24, 24, 23, 4, 6, 4, 6, 6]",0
1127,"[23, 2, 2, 4, 23, 23, 24, 3, 2, 2, 6, 3, 2, 24, 4, 4, 4, 2, 23, 4]",0
1128,"[13, 2, 14, 2, 3, 14, 2, 2, 18, 2, 2, 3, 11, 12, 13, 13, 12, 3, 2, 18]",1
1129,"[4, 4, 23, 2, 6, 4, 23, 8, 2, 24, 8, 23, 8, 6, 3, 8, 3, 8, 8, 2]",0
1130,"[6, 8, 24, 2, 3, 4, 4, 3, 6, 6, 2, 2, 6, 4, 4, 4, 2, 4, 3, 6]",0
1131,"[13, 5, 14, 2, 14, 5, 14, 5, 12, 2, 2, 13, 2, 5, 2, 11, 11, 2, 3, 11]",1
1132,"[4, 2, 6, 24, 3, 6, 8, 4, 24, 3, 3, 8, 3, 24, 4, 2, 24, 2, 8, 2]",0
1133,"[2, 5, 12, 3, 13, 5, 18, 13, 18, 2, 18, 5, 12, 5, 2, 11, 2, 2, 5, 18]",1
1134,"[3, 23, 24, 3, 23, 4, 2, 23, 2, 3, 3, 23, 23, 3, 4, 3, 23, 6, 2, 4]",0
1135,"[24, 6, 23, 8, 24, 23, 4, 6, 6, 8, 23, 4, 8, 4, 4, 2, 2, 6, 8, 23]",0
1136,"[4, 4, 3, 8, 23, 6, 6, 23, 4, 24, 8, 2, 2, 6, 4, 2, 4, 3, 3, 4]",0
1137,"[4, 8, 4, 23, 3, 8, 8, 8, 24, 8, 6, 8, 8, 23, 24, 3, 3, 6, 23, 23]",0
1138,"[23, 4, 8, 24, 4, 23, 23, 24, 6, 23, 24, 4, 23, 3, 3, 3, 3, 23, 2, 24]",0
1139,"[6, 4, 8, 2, 2, 3, 8, 4, 3, 24, 6, 2, 4, 6, 6, 4, 3, 6, 3, 4]",0
1140,"[2, 6, 2, 8, 24, 2, 24, 8, 23, 3, 23, 23, 24, 6, 2, 4, 23, 23, 23, 6]",0
1141,"[23, 8, 4, 24, 2, 4, 6, 3, 3, 2, 6, 24, 4, 4, 2, 23, 3, 8, 8, 2]",0
1142,"[3, 23, 8, 23, 6, 23, 4, 3, 2, 8, 2, 8, 23, 24, 8, 4, 23, 2, 3, 2]",0
1143,"[3, 24, 8, 24, 24, 3, 6, 8, 6, 2, 8, 8, 8, 23, 4, 3, 8, 4, 24, 3]",0
1144,"[3, 13, 3, 11, 11, 14, 13, 12, 2, 3, 13, 13, 12, 13, 3, 5, 12, 3, 11, 18]",1
1145,"[14, 13, 3, 3, 3, 2, 11, 3, 5, 18, 18, 12, 11, 11, 3, 12, 18, 18, 11, 12]",1
1146,"[6, 24, 2, 3, 8, 3, 23, 4, 24, 4, 3, 4, 6, 4, 24, 6, 23, 6, 6, 23]",0
1147,"[4, 3, 23, 8, 6, 8, 2, 24, 6, 2, 4, 6, 3, 6, 23, 8, 3, 24, 8, 8]",0
1148,"[23, 23, 24, 8, 6, 3, 6, 2, 23, 2, 23, 8, 4, 6, 4, 24, 2, 3, 23, 3]",0
1149,"[11, 14, 5, 3, 13, 5, 11, 13, 3, 2, 13, 5, 2, 2, 18, 18, 18, 18, 18, 2]",1
1150,"[6, 6, 6, 6, 6, 6, 2, 4, 8, 3, 8, 4, 3, 4, 24, 6, 23, 2, 6, 3]",0
1151,"[13, 5, 11, 14, 11, 18, 2, 2, 11, 12, 18, 12, 13, 18, 14, 2, 5, 11, 11, 2]",1
1152,"[3, 8, 2, 4, 3, 4, 4, 2, 2, 24, 8, 4, 24, 8, 8, 4, 6, 8, 4, 24]",0
1153,"[23, 24, 6, 24, 24, 24, 6, 8, 23, 8, 3, 2, 6, 6, 4, 2, 23, 8, 23, 24]",0
1154,"[11, 12, 14, 5, 12, 13, 11, 2, 14, 5, 14, 13, 5, 13, 2, 13, 14, 13, 3, 5]",1
1155,"[12, 2, 12, 18, 13, 3, 12, 2, 5, 14, 11, 11, 2, 13, 11, 14, 13, 13, 5, 3]",1
1156,"[3, 6, 2, 24, 8, 24, 6, 6, 24, 4, 23, 24, 8, 6, 23, 6, 6, 8, 24, 23]",0
1157,"[2, 24, 3, 8, 6, 24, 6, 6, 2, 23, 23, 4, 3, 3, 8, 2, 3, 2, 4, 4]",0
1158,"[18, 18, 13, 3, 11, 11, 13, 18, 5, 13, 18, 14, 3, 5, 11, 2, 12, 3, 12, 2]",1
1159,"[3, 5, 13, 2, 11, 13, 11, 18, 3, 13, 5, 18, 18, 18, 14, 14, 12, 11, 14, 11]",1
1160,"[12, 13, 2, 14, 11, 3, 14, 5, 13, 2, 5, 14, 12, 3, 13, 14, 11, 3, 13, 13]",1
1161,"[4, 8, 6, 24, 3, 6, 2, 4, 6, 2, 24, 24, 6, 2, 3, 24, 3, 4, 24, 23]",0
1162,"[6, 4, 6, 23, 6, 4, 3, 23, 2, 2, 4, 4, 3, 2, 3, 6, 3, 23, 4, 2]",0
1163,"[5, 3, 18, 11, 12, 18, 14, 18, 11, 2, 2, 2, 5, 5, 12, 2, 14, 18, 12, 14]",1
1164,"[11, 18, 5, 11, 12, 14, 12, 13, 18, 13, 13, 18, 5, 2, 5, 18, 13, 2, 5, 12]",1
1165,"[5, 2, 3, 12, 11, 11, 14, 13, 3, 18, 5, 5, 3, 11, 11, 2, 13, 3, 18, 18]",1
1166,"[23, 4, 2, 8, 3, 8, 3, 8, 2, 4, 3, 4, 24, 8, 23, 24, 2, 24, 2, 8]",0
1167,"[8, 23, 4, 24, 6, 8, 8, 23, 3, 23, 8, 4, 24, 4, 4, 3, 8, 24, 8, 24]",0
1168,"[4, 4, 2, 2, 8, 2, 4, 23, 4, 4, 6, 8, 4, 24, 6, 24, 8, 3, 3, 8]",0
1169,"[23, 2, 8, 4, 3, 24, 3, 6, 8, 6, 2, 8, 4, 24, 23, 3, 4, 8, 24, 2]",0
1170,"[24, 8, 8, 2, 4, 23, 3, 2, 24, 3, 6, 3, 23, 4, 3, 8, 23, 4, 2, 4]",0
1171,"[8, 24, 4, 6, 4, 24, 8, 2, 2, 2, 8, 8, 6, 2, 24, 6, 3, 6, 4, 23]",0
1172,"[23, 23, 4, 6, 24, 2, 4, 4, 24, 2, 6, 3, 2, 6, 24, 3, 23, 8, 4, 8]",0
1173,"[24, 2, 6, 2, 3, 8, 24, 6, 8, 3, 8, 2, 24, 4, 6, 8, 6, 3, 3, 8]",0
1174,"[3, 5, 3, 18, 14, 18, 18, 3, 3, 3, 3, 5, 13, 18, 2, 13, 13, 14, 14, 14]",1
1175,"[23, 4, 8, 3, 8, 4, 6, 8, 23, 3, 6, 2, 3, 23, 3, 4, 3, 2, 24, 6]",0
1176,"[2, 6, 8, 8, 8, 2, 23, 2, 24, 4, 6, 4, 3, 4, 3, 24, 6, 23, 8, 24]",0
1177,"[4, 3, 6, 3, 4, 8, 6, 8, 3, 23, 23, 8, 6, 6, 2, 23, 23, 24, 3, 24]",0
1178,"[6, 3, 23, 8, 4, 3, 3, 6, 23, 23, 6, 2, 23, 2, 6, 2, 8, 2, 23, 8]",0
1179,"[6, 24, 6, 8, 2, 4, 2, 4, 8, 23, 3, 6, 24, 24, 23, 4, 2, 8, 2, 3]",0
1180,"[3, 24, 23, 8, 6, 4, 4, 4, 6, 4, 3, 23, 24, 3, 6, 3, 6, 23, 8, 4]",0
1181,"[24, 4, 3, 24, 6, 24, 23, 2, 23, 4, 23, 3, 24, 6, 8, 2, 2, 24, 4, 3]",0
1182,"[8, 4, 2, 4, 23, 2, 3, 24, 24, 24, 4, 23, 4, 23, 3, 24, 2, 8, 23, 3]",0
1183,"[8, 6, 6, 4, 24, 2, 23, 6, 4, 2, 23, 23, 8, 23, 6, 3, 4, 8, 23, 8]",0
1184,"[6, 4, 4, 3, 3, 24, 3, 4, 3, 8, 6, 8, 6, 6, 23, 2, 6, 6, 2, 6]",0
1185,"[3, 6, 2, 6, 6, 2, 24, 23, 8, 24, 4, 8, 2, 4, 3, 23, 8, 24, 24, 6]",0
1186,"[23, 24, 3, 3, 24, 8, 8, 23, 3, 23, 4, 6, 8, 6, 4, 23, 8, 2, 23, 8]",0
1187,"[12, 5, 18, 3, 2, 14, 13, 3, 3, 18, 14, 2, 14, 2, 18, 3, 12, 3, 18, 18]",1
1188,"[6, 8, 23, 8, 6, 24, 2, 4, 6, 6, 2, 4, 3, 8, 8, 2, 2, 6, 4, 4]",0
1189,"[24, 24, 23, 8, 6, 6, 2, 4, 24, 8, 24, 23, 3, 4, 23, 3, 4, 6, 4, 6]",0
1190,"[11, 14, 3, 5, 2, 5, 11, 13, 2, 13, 13, 11, 11, 5, 18, 14, 14, 2, 5, 11]",1
1191,"[14, 13, 13, 12, 2, 11, 13, 11, 18, 3, 18, 14, 5, 14, 3, 18, 14, 13, 18, 3]",1
1192,"[2, 5, 3, 5, 13, 11, 11, 3, 13, 14, 18, 13, 13, 2, 13, 12, 18, 14, 12, 12]",1
1193,"[11, 18, 2, 14, 11, 18, 18, 3, 14, 14, 2, 11, 12, 3, 12, 3, 13, 18, 11, 12]",1
1194,"[24, 8, 2, 3, 8, 24, 24, 24, 8, 24, 6, 3, 3, 2, 2, 6, 8, 8, 8, 8]",0
1195,"[5, 11, 12, 18, 14, 11, 13, 14, 14, 18, 2, 3, 11, 2, 14, 14, 5, 2, 3, 11]",1
1196,"[5, 12, 5, 11, 18, 12, 14, 11, 3, 11, 18, 11, 5, 13, 12, 12, 5, 11, 3, 2]",1
1197,"[4, 6, 2, 4, 23, 2, 24, 6, 23, 2, 8, 3, 3, 8, 8, 23, 3, 2, 2, 24]",0
1198,"[3, 14, 2, 18, 13, 18, 2, 12, 2, 13, 3, 3, 5, 5, 11, 13, 14, 13, 18, 13]",1
1199,"[8, 2, 24, 4, 23, 8, 3, 8, 24, 2, 24, 3, 24, 23, 8, 6, 23, 2, 6, 3]",0
1200,"[6, 2, 4, 3, 8, 2, 24, 24, 2, 2, 2, 4, 3, 2, 24, 2, 3, 24, 6, 24]",0
1201,"[5, 14, 14, 13, 14, 3, 2, 18, 12, 5, 13, 18, 12, 14, 13, 2, 13, 14, 11, 12]",1
1202,"[11, 3, 12, 3, 12, 18, 14, 5, 12, 3, 12, 18, 11, 3, 13, 3, 3, 3, 3, 18]",1
1203,"[24, 8, 2, 8, 24, 3, 4, 8, 6, 2, 2, 3, 3, 3, 6, 4, 23, 6, 2, 6]",0
1204,"[5, 3, 18, 5, 2, 13, 2, 18, 11, 18, 13, 12, 18, 11, 11, 13, 14, 2, 3, 12]",1
1205,"[8, 4, 8, 24, 3, 2, 3, 6, 4, 24, 2, 8, 2, 24, 8, 6, 24, 2, 23, 8]",0
1206,"[12, 3, 2, 12, 2, 18, 12, 5, 13, 2, 14, 3, 12, 3, 13, 12, 14, 5, 13, 13]",1
1207,"[2, 24, 3, 23, 24, 3, 4, 6, 2, 24, 8, 8, 4, 23, 4, 3, 24, 23, 2, 3]",0
1208,"[3, 24, 4, 3, 6, 6, 2, 2, 4, 3, 6, 3, 3, 3, 4, 8, 24, 4, 2, 8]",0
1209,"[3, 24, 4, 8, 23, 23, 8, 3, 23, 24, 3, 23, 4, 3, 2, 3, 6, 4, 8, 2]",0
1210,"[8, 8, 24, 24, 3, 24, 23, 6, 3, 6, 3, 4, 2, 24, 23, 4, 3, 23, 8, 2]",0
1211,"[4, 4, 3, 8, 6, 23, 24, 4, 24, 2, 24, 24, 23, 2, 24, 24, 6, 3, 3, 24]",0
1212,"[14, 2, 13, 3, 11, 18, 2, 3, 14, 11, 12, 12, 18, 3, 12, 14, 2, 18, 11, 2]",1
1213,"[3, 6, 23, 8, 6, 23, 2, 6, 24, 4, 2, 8, 6, 6, 2, 3, 8, 8, 2, 4]",0
1214,"[18, 13, 3, 3, 5, 5, 14, 13, 13, 2, 14, 2, 2, 11, 3, 14, 2, 2, 5, 13]",1
1215,"[23, 3, 6, 2, 3, 3, 8, 23, 8, 24, 4, 8, 4, 2, 4, 6, 8, 24, 24, 24]",0
1216,"[24, 24, 6, 24, 4, 3, 4, 24, 23, 24, 23, 3, 4, 8, 3, 24, 6, 2, 23, 4]",0
1217,"[2, 3, 4, 24, 2, 8, 23, 8, 4, 3, 24, 2, 8, 3, 6, 3, 8, 8, 3, 6]",0
1218,"[24, 2, 24, 6, 8, 6, 24, 24, 3, 8, 6, 6, 6, 23, 4, 6, 8, 24, 23, 4]",0
1219,"[24, 23, 4, 3, 2, 23, 23, 2, 4, 8, 2, 2, 2, 23, 6, 23, 3, 3, 6, 4]",0
1220,"[3, 11, 11, 13, 13, 13, 3, 13, 2, 11, 14, 5, 5, 14, 2, 5, 11, 14, 11, 2]",1
